administrative_code,name,official_name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
UA26040190010045761,Ivano-Frankivsk,Івано-Франківськ,伊万诺-弗兰科夫斯克州,official_city,707471,PPLA,238196,24.712480,48.923120
UA26060010010092713,Bolekhiv,Болехів,伊万诺-弗兰科夫斯克州,official_city,711850,PPL,10259,23.859530,49.064790
UA26040070010092973,Burshtyn,Бурштин,伊万诺-弗兰科夫斯克州,official_city,711134,PPL,14737,24.633390,49.251930
UA26040090010078723,Halych,Галич,伊万诺-弗兰科夫斯克州,official_city,709034,PPLA2,6086,24.727480,49.123740
UA26080030010035324,Horodenka,Городенка,伊万诺-弗兰科夫斯克州,official_city,708380,PPL,9508,25.503300,48.669000
UA26060130010099427,Dolyna,Долина,伊万诺-弗兰科夫斯克州,official_city,709755,PPL,20417,23.965580,48.971580
UA26060170010082672,Kalush,Калуш,伊万诺-弗兰科夫斯克州,official_city,707099,PPLA2,65088,24.372060,49.023980
UA26080070010075786,Kolomyia,Коломия,伊万诺-弗兰科夫斯克州,official_city,705392,PPLA2,60821,25.037120,48.524960
UA26100010010026473,Kosiv,Косів,伊万诺-弗兰科夫斯克州,official_city,704764,PPLA2,8522,25.091090,48.320510
UA26120070010010041,Nadvirna,Надвірна,伊万诺-弗兰科夫斯克州,official_city,700507,PPLA2,22504,24.571400,48.636590
UA26040270010067876,Rohatyn,Рогатин,伊万诺-弗兰科夫斯克州,official_city,695559,PPLA2,7797,24.611030,49.410430
UA26080230010020173,Sniatyn,Снятин,伊万诺-弗兰科夫斯克州,official_city,693365,PPL,9942,25.559940,48.448830
UA26040330010091232,Tysmenytsia,Тисмениця,伊万诺-弗兰科夫斯克州,official_city,690873,PPLA2,9287,24.846950,48.903600
UA26040350010070754,Tlumach,Тлумач,伊万诺-弗兰科夫斯克州,official_city,691497,PPLA2,8886,25.003850,48.865190
UA26120150010047425,Yaremche,Яремче,伊万诺-弗兰科夫斯克州,official_city,709701,PPL,8094,24.553350,48.448860
UA01080150010090810,Yevpatoriya,Євпаторія,克里米亚自治共和国,official_city,688105,PPLA2,107040,33.366550,45.200910
UA01020210010017308,Inkerman,Інкерман,克里米亚自治共和国,official_city,712576,PPLA3,10204,33.609800,44.613910
UA01200010010092886,Alupka,Алупка,克里米亚自治共和国,official_city,713514,PPL,8087,34.044890,44.419520
UA01200030010082401,Alushta,Алушта,克里米亚自治共和国,official_city,713513,PPLA2,29586,34.409700,44.677280
UA01140010010085478,Armyansk,Армянськ,克里米亚自治共和国,official_city,713203,PPLA2,24442,33.692060,46.109190
UA01020050010045207,Bakhchysaray,Бахчисарай,克里米亚自治共和国,official_city,712969,PPLA2,27448,33.857820,44.755250
UA01040050010076142,Bilohirsk,Білогірськ,克里米亚自治共和国,official_city,712587,PPLA2,16428,34.603860,45.056790
UA01060050010078305,Dzhankoy,Джанкой,克里米亚自治共和国,official_city,709334,PPLA2,41731,34.392730,45.713100
UA01100210010057785,Kerch,Керч,克里米亚自治共和国,official_city,706524,PPLA2,148932,36.475420,45.356750
UA01080650010078157,Saky,Саки,克里米亚自治共和国,official_city,694910,PPL,28322,33.599960,45.134240
UA01180630010017505,Staryi Krym,Старий Крим,克里米亚自治共和国,official_city,692714,PPLA3,9370,35.091740,45.028870
UA01180650010079746,Sudak,Судак,克里米亚自治共和国,official_city,692315,PPLA2,16597,34.974710,44.849240
UA01160330010074014,Simferopol,Сімферополь,克里米亚自治共和国,official_city,693805,PPLA2,336460,34.110790,44.957190
UA01180710010062019,Feodosiya,Феодосія,克里米亚自治共和国,official_city,709161,PPLA2,68562,35.381530,45.031990
UA01100550010023633,Shcholkine,Щолкіне,克里米亚自治共和国,official_city,700551,PPLA3,10593,35.822500,45.429850
UA01200310010053783,Yalta,Ялта,克里米亚自治共和国,official_city,688533,PPLA2,77003,34.166240,44.502180
UA01140230010018772,Yany Kapu,Яни Капу,克里米亚自治共和国,official_city,704362,PPLA2,30700,33.792610,45.955470
UA71020030010075692,Bahacheve,Багачеве,切尔卡瑟州,official_city,690312,PPL,15763,31.046590,49.011980
UA71080110010037357,Horodyshche,Городище,切尔卡瑟州,official_city,708366,PPLA2,13609,31.440350,49.291140
UA71060090010092249,Zhashkiv,Жашків,切尔卡瑟州,official_city,687245,PPL,13242,30.098880,49.245900
UA71020130010081908,Zvenyhorodka,Звенигородка,切尔卡瑟州,official_city,686803,PPLA2,16490,30.960740,49.077650
UA71040090010057400,Zolotonosha,Золотоноша,切尔卡瑟州,official_city,686875,PPLA2,27818,32.036370,49.669260
UA71080130010022318,Kamyanka,Кам’янка,切尔卡瑟州,official_city,707052,PPLA2,11501,32.101740,49.039550
UA71080150010077910,Kaniv,Канів,切尔卡瑟州,official_city,706900,PPLA2,23503,31.470030,49.751870
UA71080170010098381,Korsun-Shevchenkivskyi,Корсунь-Шевченківський,切尔卡瑟州,official_city,704858,PPLA2,17763,31.251740,49.418220
UA71060170010084282,Monastyryshche,Монастирище,切尔卡瑟州,official_city,700796,PPL,8647,29.809920,48.994940
UA71080390010069946,Smila,Сміла,切尔卡瑟州,official_city,693457,PPLA2,66475,31.884270,49.232950
UA71020290010051536,Talne,Тальне,切尔卡瑟州,official_city,691936,PPLA2,13318,30.696500,48.888910
UA71060210010010251,Uman,Умань,切尔卡瑟州,official_city,690688,PPLA2,81525,30.219440,48.750100
UA71060230010046648,Khrystynivka,Христинівка,切尔卡瑟州,official_city,706200,PPL,9879,29.968850,48.812820
UA71080490010015879,Cherkasy,Черкаси,切尔卡瑟州,official_city,710791,PPLA,269836,32.057380,49.444520
UA71080510010036826,Chyhyryn,Чигирин,切尔卡瑟州,official_city,710473,PPL,8664,32.660820,49.080450
UA71020330010098440,Shpola,Шпола,切尔卡瑟州,official_city,693920,PPLA2,16674,31.392600,49.012910
UA74080030010061043,Ichnia,Ічня,切尔尼戈夫州,official_city,707744,PPLA3,10390,32.391290,50.859080
UA74040010010021393,Baturyn,Батурин,切尔尼戈夫州,official_city,712745,PPLA3,2406,32.879810,51.342610
UA74040030010089994,Bakhmach,Бахмач,切尔尼戈夫州,official_city,712967,PPL,16862,32.834630,51.181440
UA74040050010084586,Bobrovytsia,Бобровиця,切尔尼戈夫州,official_city,711999,PPLA3,10541,31.382050,50.745590
UA74040070010013105,Borzna,Борзна,切尔尼戈夫州,official_city,711536,PPLA3,9454,32.426900,51.253430
UA74100050010035827,Horodnia,Городня,切尔尼戈夫州,official_city,708320,PPLA3,11506,31.596320,51.891290
UA74020010010096225,Koryukivka,Корюківка,切尔尼戈夫州,official_city,704839,PPLA2,14215,32.247470,51.774600
UA74020030010065172,Mena,Мена,切尔尼戈夫州,official_city,701372,PPLA3,10935,32.213640,51.522050
UA74060030010060039,Novhorod-Siverskyi,Новгород-Сіверський,切尔尼戈夫州,official_city,699753,PPLA2,15175,33.263400,52.006840
UA74040290010030247,Nosivka,Носівка,切尔尼戈夫州,official_city,699917,PPLA3,12908,31.580310,50.937990
UA74040250010023991,Nizhyn,Ніжин,切尔尼戈夫州,official_city,699942,PPLA2,66983,31.888440,51.047720
UA74100310010010586,Oster,Остер,切尔尼戈夫州,official_city,698247,PPLA3,5564,30.877350,50.949660
UA74080130010045104,Pryluky,Прилуки,切尔尼戈夫州,official_city,696108,PPLA2,52553,32.383820,50.595250
UA74060070010010511,Semenivka,Семенівка,切尔尼戈夫州,official_city,694590,PPL,5600,32.581810,52.178600
UA74020050010092446,Snovsk,Сновськ,切尔尼戈夫州,official_city,694273,PPLA3,10620,31.942450,51.816740
UA74100390010054825,Chernihiv,Чернігів,切尔尼戈夫州,official_city,710735,PPLA,282747,31.286560,51.505410
UA73020070010063977,Vashkivtsi,Вашківці,切尔诺夫策州,official_city,690428,PPL,5312,25.517510,48.383860
UA73020090010033414,Vyzhnytsya,Вижниця,切尔诺夫策州,official_city,689434,PPLA2,3976,25.181120,48.244820
UA73060130010067568,Hertsa,Герца,切尔诺夫策州,official_city,708839,PPL,2118,26.261860,48.147520
UA73060190010067621,Zastavna,Заставна,切尔诺夫策州,official_city,687578,PPLA2,7896,25.842600,48.521370
UA73060290010095467,Kitsman,Кіцмань,切尔诺夫策州,official_city,705735,PPLA2,6229,25.761110,48.438670
UA73040130010085979,Novodnistrovsk,Новодністровськ,切尔诺夫策州,official_city,699620,PPL,10590,27.436580,48.583210
UA73060410010023503,Novoselytsya,Новоселиця,切尔诺夫策州,official_city,699285,PPLA2,7588,26.267660,48.218120
UA73040170010044151,Sokyryany,Сокиряни,切尔诺夫策州,official_city,693284,PPL,8877,27.411380,48.449130
UA73060490010033552,Storozhynets,Сторожинець,切尔诺夫策州,official_city,692487,PPLA2,14198,25.721440,48.159380
UA73040190010054219,Khotyn,Хотин,切尔诺夫策州,official_city,706244,PPL,8936,26.489780,48.505550
UA73060610010033137,Chernivtsi,Чернівці,切尔诺夫策州,official_city,710719,PPLA,264298,25.932410,48.290450
UA46120010010057892,Belz,Белз,利沃夫州,official_city,712471,PPLA3,2191,24.007890,50.382560
UA46020010010087534,Boryslav,Борислав,利沃夫州,official_city,711669,PPLA3,32473,23.428890,49.289980
UA46040010010077682,Brody,Броди,利沃夫州,official_city,711416,PPLA3,23134,25.146060,50.088540
UA46040030010088253,Busk,Буськ,利沃夫州,official_city,711103,PPLA3,8355,24.612270,49.965480
UA46060010010065439,Bibrka,Бібрка,利沃夫州,official_city,712003,PPLA3,3761,24.293690,49.639210
UA46120030010063566,Velyki Mosty,Великі Мости,利沃夫州,official_city,690155,PPLA3,6286,24.140040,50.243180
UA46060250020038547,Vynnyky,Винники,利沃夫州,official_city,689564,PPL,19037,24.144170,49.816720
UA46060050010098239,Hlynyany,Глиняни,利沃夫州,official_city,708754,PPLA3,3372,24.513890,49.823890
UA46060070010047335,Horodok,Городок,利沃夫州,official_city,708313,PPLA3,15993,23.648100,49.784760
UA46080050010034058,Dobromyl,Добромиль,利沃夫州,official_city,709909,PPLA3,4537,22.785400,49.571860
UA46020030010069501,Drohobych,Дрогобич,利沃夫州,official_city,709611,PPLA2,73682,23.511210,49.351960
UA46060250030012851,Dubliany,Дубляни,利沃夫州,official_city,709546,PPL,9793,24.086370,49.904110
UA46100050010010600,Zhydachiv,Жидачів,利沃夫州,official_city,618835,PPLA3,10353,24.139180,49.383200
UA46060130010043364,Zhovkva,Жовква,利沃夫州,official_city,687093,PPLA3,13852,23.973460,50.057510
UA46040070010068975,Zolochiv,Золочів,利沃夫州,official_city,686896,PPLA2,22608,24.903760,49.807400
UA46060190010052224,Kamyanka-Buzka,Кам’янка-Бузька,利沃夫州,official_city,707027,PPL,10397,24.344510,50.106550
UA46060210010034733,Komarno,Комарно,利沃夫州,official_city,705265,PPLA3,3707,23.696390,49.627140
UA46060250010015970,Lviv,Львів,利沃夫州,official_city,702550,PPLA,717273,24.023240,49.838260
UA46100110010094231,Mykolayiv,Миколаїв,利沃夫州,official_city,700568,PPLA3,14498,23.977900,49.525500
UA46100130010043013,Morshyn,Моршин,利沃夫州,official_city,700753,PPLA3,5562,23.870610,49.155240
UA46140030010062678,Mostyska,Мостиська,利沃夫州,official_city,700696,PPL,16945,23.150770,49.794670
UA46080070010059040,Novyi Kalyniv,Новий Калинів,利沃夫州,official_city,13118881,PPL,4233,23.306120,49.559770
UA46100150010069811,Novyi Rozdil,Новий Розділ,利沃夫州,official_city,698874,PPLA3,28304,24.133520,49.471360
UA46140050010045115,Novoyavorivs'k,Новояворівськ,利沃夫州,official_city,8468760,PPL,31366,23.573570,49.930230
UA46060330010045641,Peremyshliany,Перемишляни,利沃夫州,official_city,697692,PPLA3,7284,24.557590,49.669290
UA46060370010036941,Pustomyty,Пустомити,利沃夫州,official_city,696032,PPLA3,9434,23.906770,49.716870
UA46060390010035472,Rava-Ruska,Рава-Руська,利沃夫州,official_city,695781,PPLA3,8494,23.621750,50.232490
UA46120090010078401,Radekhiv,Радехів,利沃夫州,official_city,695935,PPLA3,9680,24.638360,50.280860
UA46080110010064338,Rudky,Рудки,利沃夫州,official_city,695221,PPLA3,5278,23.486690,49.653490
UA46080130010066889,Sambir,Самбір,利沃夫州,official_city,694864,PPLA2,34152,23.201330,49.516240
UA46100190010093837,Skole,Сколе,利沃夫州,official_city,693658,PPLA3,6491,23.513590,49.037670
UA46120110010087965,Sokal,Сокаль,利沃夫州,official_city,693301,PPLA3,20373,24.280880,50.474520
UA46120130020045105,Sosnivka,Соснівка,利沃夫州,official_city,693086,PPL,10838,24.251390,50.289700
UA46080150010090008,Staryi Sambir,Старий Самбір,利沃夫州,official_city,692702,PPLA3,5603,23.000780,49.439970
UA46020030020056516,Stebnyk,Стебник,利沃夫州,official_city,692632,PPL,20200,23.551970,49.300980
UA46100230010074173,Stryi,Стрий,利沃夫州,official_city,692372,PPLA2,61404,23.848450,49.261030
UA46140070010067363,Sudova Vyshnia,Судова Вишня,利沃夫州,official_city,692301,PPLA3,6470,23.374030,49.786800
UA46020090010062870,Truskavets,Трускавець,利沃夫州,official_city,691179,PPLA3,28287,23.503650,49.280670
UA46080190010014284,Turka,Турка,利沃夫州,official_city,690960,PPLA3,7395,23.029340,49.153550
UA46120010020094201,Uhniv,Угнів,利沃夫州,official_city,690814,PPL,939,23.748950,50.368110
UA46080210010061725,Khyriv,Хирів,利沃夫州,official_city,705914,PPLA3,4104,22.852690,49.534640
UA46100270010046817,Khodoriv,Ходорів,利沃夫州,official_city,706352,PPLA3,8954,24.312940,49.407380
UA46120130010071117,Sheptytskyi,Шептицький,利沃夫州,official_city,710554,PPLA2,64297,24.239350,50.394030
UA46140110010091191,Yavoriv,Яворів,利沃夫州,official_city,688288,PPLA2,12785,23.383550,49.937740
UA44020050050032380,Irmino,Ірміно,卢甘斯克州,official_city,691705,PPL,9270,38.588240,48.599050
UA44020050020022649,Almazna,Алмазна,卢甘斯克州,official_city,713522,PPL,4148,38.580350,48.520480
UA44020010010037242,Alchevsk,Алчевськ,卢甘斯克州,official_city,713716,PPLA2,106062,38.797440,48.469060
UA44080010010047352,Antratsyt,Антрацит,卢甘斯克州,official_city,713259,PPLA3,52150,39.088630,48.116380
UA44080050020089007,Bokovo-Khrustalne,Боково-Хрустальне,卢甘斯克州,official_city,690524,PPL,11421,38.780430,48.151240
UA44020050030024674,Bryanka,Брянка,卢甘斯克州,official_city,711369,PPL,44760,38.672220,48.511000
UA44040010020028814,Voznesenivka,Вознесенівка,卢甘斯克州,official_city,710548,PPL,15218,39.787050,48.078000
UA44020050040095366,Holubivka,Голубівка,卢甘斯克州,official_city,705809,PPL,26654,38.642800,48.637510
UA44120010010055038,Hirske,Гірське,卢甘斯克州,official_city,708273,PPLA3,9274,38.495960,48.740460
UA44040010010080356,Dovzhansk,Довжанськ,卢甘斯克州,official_city,692105,PPLA2,62691,39.647440,48.076150
UA44020030010028948,Zymohirya,Зимогір’я,卢甘斯克州,official_city,686956,PPL,9557,38.937500,48.585280
UA44120010020096222,Zolote,Золоте,卢甘斯克州,official_city,686868,PPL,13007,38.515120,48.695160
UA44020010020065957,Zorynsk,Зоринськ,卢甘斯克州,official_city,686852,PPL,7096,38.623610,48.411940
UA44020050010070086,Kadiyivka,Кадіївка,卢甘斯克州,official_city,692975,PPL,73248,38.643520,48.568180
UA44020010030038674,Kypuche,Кипуче,卢甘斯克州,official_city,713175,PPL,7203,38.732000,48.440610
UA44120030010038707,Kreminna,Кремінна,卢甘斯克州,official_city,704138,PPLA3,18116,38.215520,49.048110
UA44120050010021900,Lysychansk,Лисичанськ,卢甘斯克州,official_city,702972,PPLA3,93340,38.420880,48.912110
UA44060010010012753,Luhansk,Луганськ,卢甘斯克州,official_city,702658,PPLA,397677,39.305530,48.568140
UA44060030010090701,Lutuhyne,Лутугине,卢甘斯克州,official_city,702563,PPLA3,17061,39.213020,48.404330
UA44080050030035556,Miusynsk,Міусинськ,卢甘斯克州,official_city,700977,PPL,4603,38.903640,48.077500
UA44120050020047657,Novodruzhesk,Новодружеськ,卢甘斯克州,official_city,699615,PPL,6705,38.352010,48.963510
UA44060010020043276,Oleksandrivsk,Олександрівськ,卢甘斯克州,official_city,713588,PPL,6401,39.189460,48.586110
UA44060050010032095,Otamanivka,Отаманівка,卢甘斯克州,official_city,700829,PPLA3,22449,39.652330,48.345860
UA44020010040016131,Perevalsk,Перевальськ,卢甘斯克州,official_city,697650,PPL,24817,38.828390,48.439210
UA44080050040050712,Petrovo-Krasnosillya,Петрово-Красносілля,卢甘斯克州,official_city,697276,PPL,12642,38.878920,48.296620
UA44120070010080343,Popasna,Попасна,卢甘斯克州,official_city,696566,PPLA3,19199,38.371040,48.631680
UA44120050030024381,Pryvillia,Привілля,卢甘斯克州,official_city,696218,PPL,6520,38.298830,49.005560
UA44080030010061353,Rovenky,Ровеньки,卢甘斯克州,official_city,695379,PPLA2,45514,39.376960,48.082770
UA44120090010096548,Rubizhne,Рубіжне,卢甘斯克州,official_city,695274,PPLA3,55247,38.379720,49.008490
UA44100110010094316,Svatove,Сватове,卢甘斯克州,official_city,692118,PPLA2,16145,38.155340,49.409260
UA44020050060040462,Sokolohirsk,Сокологірськ,卢甘斯克州,official_city,697592,PPL,36091,38.523890,48.627900
UA44040030010012509,Sorokyne,Сорокине,卢甘斯克州,official_city,704403,PPLA3,49352,39.733200,48.293290
UA44140110010014704,Starobilsk,Старобільськ,卢甘斯克州,official_city,692832,PPLA2,15947,38.907500,49.278810
UA44040030020035651,Sukhodilsk,Суходільськ,卢甘斯克州,official_city,692254,PPL,20390,39.725730,48.350830
UA44120110010072887,Siverskodonetsk,Сіверськодонецьк,卢甘斯克州,official_city,691999,PPLA2,99067,38.487540,48.944140
UA44080050010029178,Khrustalnyi,Хрустальний,卢甘斯克州,official_city,704202,PPLA3,79533,38.923690,48.142410
UA44160090010046671,Shchastya,Щастя,卢甘斯克州,official_city,694725,PPL,11411,39.230470,48.737840
UA63040090010029555,Izyum,Ізюм,哈尔科夫州,official_city,707292,PPLA2,45884,37.276790,49.206970
UA63040010010039074,Balakliya,Балаклія,哈尔科夫州,official_city,712926,PPL,26334,36.844330,49.455950
UA63040030010027594,Barvinkove,Барвінкове,哈尔科夫州,official_city,712794,PPLA3,7840,37.022570,48.905200
UA63060050010042407,Berestyn,Берестин,哈尔科夫州,official_city,704388,PPLA2,21426,35.444850,49.377600
UA63020010010049442,Bohodukhiv,Богодухів,哈尔科夫州,official_city,711894,PPLA2,17818,35.523670,50.161470
UA63020030010038669,Valky,Валки,哈尔科夫州,official_city,690509,PPLA3,10381,35.613930,49.837010
UA63140010010035757,Vovchansk,Вовчанськ,哈尔科夫州,official_city,689304,PPL,17459,36.941080,50.290780
UA63120070010085847,Derhachi,Дергачі,哈尔科夫州,official_city,710098,PPLA3,17139,36.120900,50.107890
UA63100090010068250,Zlatopil,Златопіль,哈尔科夫州,official_city,697576,PPL,28510,36.218480,49.376460
UA63140030010017037,Zmiyiv,Зміїв,哈尔科夫州,official_city,686928,PPLA3,13737,36.362070,49.696890
UA63080090010026457,Kupyansk,Куп’янськ,哈尔科夫州,official_city,703656,PPLA2,27169,37.615810,49.710030
UA63100050010081626,Lozova,Лозова,哈尔科夫州,official_city,702760,PPLA2,54026,36.314120,48.890660
UA63120110010087291,Liubotyn,Люботин,哈尔科夫州,official_city,702417,PPL,20001,35.929070,49.946910
UA63120150010020962,Merefa,Мерефа,哈尔科夫州,official_city,701347,PPLA3,21202,36.056700,49.821070
UA63120190010022795,Pivdenne,Південне,哈尔科夫州,official_city,697135,PPLA3,7319,36.068070,49.881340
UA63140110010076882,Slobozhanske,Слобожанське,哈尔科夫州,official_city,705183,PPLA3,15825,36.521720,49.590540
UA63120270010096107,Kharkiv,Харків,哈尔科夫州,official_city,706483,PPLA,1421125,36.254750,49.981770
UA63140170010036104,Chuhuyiv,Чугуїв,哈尔科夫州,official_city,710374,PPLA2,36519,36.686500,49.835380
UA35020010010060566,Blahovishchenske,Благовіщенське,基洛沃格勒州,official_city,690713,PPLA2,6051,30.236190,48.328220
UA35040030010012943,Bobrynets,Бобринець,基洛沃格勒州,official_city,711989,PPLA2,10758,32.165500,48.056740
UA35020050010071459,Hayvoron,Гайворон,基洛沃格勒州,official_city,708898,PPLA2,14523,29.865920,48.343230
UA35040110010034377,Dolynska,Долинська,基洛沃格勒州,official_city,709782,PPL,25362,32.776910,48.117250
UA35040130010097956,Znamyanka,Знам’янка,基洛沃格勒州,official_city,686919,PPLA2,22444,32.658220,48.720660
UA35040210010019355,Kropyvnytskyi,Кропивницький,基洛沃格勒州,official_city,705812,PPLA,219676,32.266180,48.508340
UA35060090010061989,Mala Vyska,Мала Виска,基洛沃格勒州,official_city,702147,PPLA2,10382,31.632310,48.646940
UA35060130010042714,Novomyrhorod,Новомиргород,基洛沃格勒州,official_city,699453,PPLA3,10715,31.649040,48.793450
UA35060150010035817,Novoukrayinka,Новоукраїнка,基洛沃格勒州,official_city,699078,PPLA2,16479,31.523550,48.316610
UA35080050010051027,Oleksandriya,Олександрія,基洛沃格勒州,official_city,698625,PPLA2,76097,33.117610,48.674660
UA35060190010082095,Pomichna,Помічна,基洛沃格勒州,official_city,696581,PPL,8750,31.408650,48.239750
UA35080170010073614,Svitlovodsk,Світловодськ,基洛沃格勒州,official_city,692087,PPLA2,43130,33.245800,49.062870
UA32080150010049888,Irpin,Ірпінь,基辅州,official_city,707565,PPLA3,65167,30.240370,50.522010
UA32060030010087257,Berezan,Березань,基辅州,official_city,712389,PPLA3,16202,31.467680,50.310730
UA32120010010027554,Bohuslav,Богуслав,基辅州,official_city,711867,PPL,15789,30.874070,49.546370
UA32040010010093209,Boryspil,Бориспіль,基辅州,official_city,711660,PPLA2,64117,30.952630,50.350510
UA32140030010045925,Boyarka,Боярка,基辅州,official_city,711515,PPL,34394,30.297280,50.319110
UA32060050010081797,Brovary,Бровари,基辅州,official_city,711390,PPLA2,109806,30.791060,50.510970
UA32080070010087821,Bucha,Буча,基辅州,official_city,711350,PPLA2,42279,30.208790,50.547410
UA32020010010081183,Bila Tserkva,Біла Церква,基辅州,official_city,712165,PPLA2,207273,30.116500,49.799400
UA32120030010069648,Vasylkiv,Васильків,基辅州,official_city,690412,PPLA3,37068,30.311890,50.180230
UA32100010010059200,Vyshhorod,Вишгород,基辅州,official_city,688723,PPLA2,33109,30.485660,50.583120
UA32080090010037585,Vyshneve,Вишневе,基辅州,official_city,689487,PPLA3,42983,30.368090,50.388340
UA32120050010091788,Kaharlyk,Кагарлик,基辅州,official_city,707251,PPL,13133,30.823270,49.859000
UA32120090010020161,Myronivka,Миронівка,基辅州,official_city,701031,PPL,11103,30.982250,49.660070
UA32120110010071582,Obukhiv,Обухів,基辅州,official_city,698782,PPLA2,31557,30.633290,50.116320
UA32040110010043320,Pereiaslav,Переяслав,基辅州,official_city,697637,PPL,26273,31.449690,50.067390
UA32000000010085013,Prypyat,Прип’ять,基辅州,official_city,696269,PPLQ,0,30.058030,51.405410
UA32120130010035405,Rzhyshchiv,Ржищів,基辅州,official_city,694992,PPLA3,7993,31.042400,49.969340
UA32020150010094707,Skvyra,Сквира,基辅州,official_city,693615,PPLA3,17452,29.663530,49.734010
UA32100130010084793,Slavutych,Славутич,基辅州,official_city,6930327,PPLA3,24464,30.718060,51.522500
UA32020190010060417,Tarashcha,Тараща,基辅州,official_city,691904,PPLA3,12952,30.496150,49.557190
UA32020210010016577,Tetiiv,Тетіїв,基辅州,official_city,691578,PPLA3,14388,29.669330,49.370190
UA32020230010055093,Uzyn,Узин,基辅州,official_city,690545,PPLA3,11921,30.424870,49.824820
UA32120150010043175,Ukrayinka,Українка,基辅州,official_city,690773,PPL,13636,30.746120,50.143170
UA32140150010091295,Fastiv,Фастів,基辅州,official_city,709248,PPLA2,44014,29.919630,50.077960
UA32000000020050699,Chornobyl,Чорнобиль,基辅州,official_city,710403,PPLQ,1575,30.219680,51.270130
UA32040210010094429,Yahotyn,Яготин,基辅州,official_city,688587,PPLA3,18995,31.763430,50.275350
UA80000000000093317,Kyiv,Київ,基辅市,capital,703448,PPLC,2952301,30.523800,50.454660
